,X,Y,Z,u,v
133,5.0,4.615384615384617,5.0,-0.5573293194196055,-2.23277097456619
134,5.0,5.0,5.0,-0.5848512739956456,-2.3071463818931104
135,5.0,5.0,-5.0,-2.092671191040596,-0.8005400968030842
136,5.0,5.0,-4.615384615384615,-2.0437613071958687,-0.8494106134811662
137,5.0,5.0,-4.230769230769231,-1.9942347171643129,-0.8988973399642961
138,5.0,5.0,-3.846153846153846,-1.9440796828427764,-0.9490120049077226
139,5.0,5.0,-3.4615384615384617,-1.8932841663358304,-0.9997666365176705
140,5.0,5.0,-3.0769230769230766,-1.8418358203233627,-1.0511735721759952
141,5.0,5.0,-2.692307692307692,-1.7897219780543772,-1.1032454684383277
142,5.0,5.0,-2.3076923076923075,-1.7369296429499692,-1.1559953114227333
143,5.0,5.0,-1.923076923076923,-1.6834454777975494,-1.2094364276067866
144,5.0,5.0,-1.5384615384615383,-1.6292557935174456,-1.2635824950519312
145,5.0,5.0,-1.1538461538461537,-1.5743465374820076,-1.3184475550749726
146,5.0,5.0,-0.7692307692307692,-1.5187032813662775,-1.3740460243876274
147,5.0,5.0,-0.38461538461538414,-1.4623112085081624,-1.430392707726177
148,5.0,5.0,0.0,-1.4051551007548553,-1.4875028109944632
149,5.0,5.0,0.384615384615385,-1.3472193247709627,-1.545391954944734
150,5.0,5.0,0.7692307692307692,-1.2884878177824777,-1.604076189422201
151,5.0,5.0,1.1538461538461542,-1.2289440727292795,-1.6635720082005863
152,5.0,5.0,1.5384615384615392,-1.1685711227973394,-1.723896364437469
153,5.0,5.0,1.9230769230769234,-1.1073515253001782,-1.785066686779852
154,5.0,5.0,2.3076923076923084,-1.0452673448774166,-1.8471008961520892
155,5.0,5.0,2.6923076923076925,-0.9823001359764226,-1.910017423260138
156,5.0,5.0,3.0769230769230766,-0.9184309245811054,-1.973835226848058
157,5.0,5.0,3.4615384615384617,-0.8536401891498442,-2.0385738127447404
158,5.0,5.0,3.8461538461538467,-0.7879078407223236,-2.10425325374106
159,5.0,5.0,4.230769230769232,-0.7212132021526859,-2.1708942103400095
160,5.0,5.0,4.615384615384617,-0.6535349864239115,-2.2385179524248615
161,5.0,5.0,5.0,-0.5848512739956456,-2.3071463818931104
162,-5.0,5.0,-5.0,-0.5149498424048382,-0.36254917055686836
163,-4.615384615384615,5.0,-5.0,-0.5641207678439915,-0.3761995019009302
164,-4.230769230769231,5.0,-5.0,-0.6140435751932123,-0.39005856304034103
165,-3.846153846153846,5.0,-5.0,-0.6647356430748947,-0.40413117845118823
166,-3.4615384615384617,5.0,-5.0,-0.7162148898441835,-0.4184223224446665
167,-3.0769230769230766,5.0,-5.0,-0.7684997947062254,-0.4329371250294339
168,-2.692307692307692,5.0,-5.0,-0.8216094198327044,-0.44768087805137907
169,-2.3076923076923075,5.0,-5.0,-0.8755634335332666,-0.46265904162623595
