,X,Y,Z,u,v
31,-5.0,-3.4615384615384617,-5.0,-0.21503841887729586,1.3864983362145387
32,-5.0,-3.0769230769230766,-5.0,-0.2132567277658821,1.3170123828694016
33,-5.0,-2.692307692307692,-5.0,-0.21150431828537103,1.2486684131294714
34,-5.0,-2.3076923076923075,-5.0,-0.2097804744651544,1.1814385041410225
35,-5.0,-1.923076923076923,-5.0,-0.20808450348769134,1.1152956360199622
36,-5.0,-1.5384615384615383,-5.0,-0.20641573476010888,1.0502136556442458
37,-5.0,-1.1538461538461537,-5.0,-0.2047735190301197,0.9861672421746674
38,-5.0,-0.7692307692307692,-5.0,-0.20315722754380847,0.9231318742085303
39,-5.0,-0.38461538461538414,-5.0,-0.201566251242992,0.8610837984766875
40,-5.0,0.0,-5.0,-0.19999999999999998,0.8000000000000002
41,-5.0,0.384615384615385,-5.0,-0.1984579018878576,0.7398581736264465
42,-5.0,0.7692307692307692,-5.0,-0.19693940248397268,0.6806366968749342
43,-5.0,1.1538461538461542,-5.0,-0.19544396420554758,0.6223146040163555
44,-5.0,1.5384615384615392,-5.0,-0.19397106567504163,0.5648715613266233
45,-5.0,1.9230769230769234,-5.0,-0.1925202011141107,0.5082878434503166
46,-5.0,2.3076923076923084,-5.0,-0.1910908797645442,0.4525443108172251
47,-5.0,2.6923076923076925,-5.0,-0.18968262533480698,0.3976223880574724
48,-5.0,3.0769230769230766,-5.0,-0.1882949754708739,0.3435040433640817
49,-5.0,3.4615384615384617,-5.0,-0.18692748125012362,0.2901717687548204
50,-5.0,3.8461538461538467,-5.0,-0.18557970669712653,0.2376085611879342
51,-5.0,4.230769230769232,-5.0,-0.18425122832023028,0.18579790448898173
52,-5.0,4.615384615384617,-5.0,-0.18294163466790814,0.13472375204841786
53,-5.0,5.0,-5.0,-0.18165052590389347,0.0843705102518456
54,-5.0,-5.0,-5.0,-0.22247318543631273,1.676454232016196
55,-5.0,-5.0,-4.615384615384615,-0.16296447812319145,1.6437171632030072
56,-5.0,-5.0,-4.230769230769231,-0.10271934628328708,1.6105749708121513
57,-5.0,-5.0,-3.846153846153846,-0.041724034847001365,1.577020087872671
58,-5.0,-5.0,-3.4615384615384617,0.02003555596096966,1.543044757783302
59,-5.0,-5.0,-3.0769230769230766,0.08257388148773441,1.50864102833479
60,-5.0,-5.0,-2.692307692307692,0.14590576393194632,1.4738007455046538
61,-5.0,-5.0,-2.3076923076923075,0.21004640405567876,1.43851554701422
62,-5.0,-5.0,-1.923076923076923,0.27501139334786867,1.4027768556372424
63,-5.0,-5.0,-1.5384615384615383,0.34081672665977547,1.366575872248855
64,-5.0,-5.0,-1.1538461538461537,0.4074788153339642,1.3299035686030214
65,-5.0,-5.0,-0.7692307692307692,0.47501450084944796,1.2927506798260409
66,-5.0,-5.0,-0.38461538461538414,0.5434410690068221,1.2551076966129877
67,-5.0,-5.0,0.0,0.6127762646784849,1.2169648571132854
68,-5.0,-5.0,0.384615384615385,0.6830383071503869,1.1783121384908681
69,-5.0,-5.0,0.7692307692307692,0.7542459060831649,1.1391392481436042
70,-5.0,-5.0,1.1538461538461542,0.8264182781220383,1.099435614565822
71,-5.0,-5.0,1.5384615384615392,0.8995751641864387,1.0591903778368965
72,-5.0,-5.0,1.9230769230769234,0.9737368474720496,1.0183923797179282
73,-5.0,-5.0,2.3076923076923084,1.0489241721997402,0.9770301533375332
74,-5.0,-5.0,2.6923076923076925,1.1251585631477978,0.9350919124467277
75,-5.0,-5.0,3.0769230769230766,1.202462046005906,0.8925655402217499
76,-5.0,-5.0,3.4615384615384617,1.2808572685914859,0.8494385775924755
77,-5.0,-5.0,3.8461538461538467,1.3603675229713312,0.8056982110728147
78,-5.0,-5.0,4.230769230769232,1.4410167685339272,0.7613312600681114
79,-5.0,-5.0,4.615384615384617,1.5228296560604602,0.7163241636331458
80,-5.0,-5.0,5.0,1.605831552845319,0.6706629666527839
81,-5.0,5.0,5.0,1.2672371581220045,-0.946719304680953
82,-4.615384615384615,5.0,5.0,1.2174504469576204,-0.9925521596395326
83,-4.230769230769231,5.0,5.0,1.1670861127312715,-1.0389167652078752
84,-3.846153846153846,5.0,5.0,1.1161340444563044,-1.085822429399584
85,-3.4615384615384617,5.0,5.0,1.0645838937777545,-1.1332786787457565
86,-3.0769230769230766,5.0,5.0,1.0124250679655673,-1.1812952647453143
87,-2.692307692307692,5.0,5.0,0.9596467226581511,-1.2298821705451715
88,-2.3076923076923075,5.0,5.0,0.906237754345816,-1.2790496178598632
89,-1.923076923076923,5.0,5.0,0.8521867925831599,-1.3288080741406976
90,-1.5384615384615383,5.0,5.0,0.7974821919189272,-1.3791682600050013
91,-1.1538461538461537,5.0,5.0,0.7421120235313091,-1.4301411569365277
92,-0.7692307692307692,5.0,5.0,0.6860640665560653,-1.4817380152686506
93,-0.38461538461538414,5.0,5.0,0.6293257990942281,-1.5339703624625292
94,0.0,5.0,5.0,0.5718843888854873,-1.586850011693042
95,0.384615384615385,5.0,5.0,0.5137266836326655,-1.6403890707559199
96,0.7692307692307692,5.0,5.0,0.454839200961963,-1.694599951310186
97,1.1538461538461542,5.0,5.0,0.3952081180028698,-1.7494953784707228
98,1.5384615384615392,5.0,5.0,0.3348192605708339,-1.8050884007665362
99,1.9230769230769234,5.0,5.0,0.2736580919348993,-1.8613924004810893
100,2.3076923076923084,5.0,5.0,0.21170970115162135,-1.9184211043919133
101,2.6923076923076925,5.0,5.0,0.1489587909455924,-1.9761885949276046
102,3.0769230769230766,5.0,5.0,0.08538966511588439,-2.0347093217612535
103,3.4615384615384617,5.0,5.0,0.02098621544663412,-2.09399811386035
104,3.8461538461538467,5.0,5.0,-0.044268091901158366,-2.1540701920142777
105,4.230769230769232,5.0,5.0,-0.11039023054076871,-2.2149411818616316
106,4.615384615384617,5.0,5.0,-0.17739762857926222,-2.2766271274407615
107,5.0,5.0,5.0,-0.2453081839321973,-2.339144505288252
108,5.0,-5.0,5.0,-0.3261203874963741,-0.8037126375688916
109,5.0,-4.615384615384615,5.0,-0.3220400002434727,-0.8812399953740198
110,5.0,-4.230769230769231,5.0,-0.3180604580606428,-0.9568512968477877
111,5.0,-3.846153846153846,5.0,-0.3141780680660962,-1.0306167067441725
112,5.0,-3.4615384615384617,5.0,-0.31038931551161586,-1.1026030052792992
113,5.0,-3.0769230769230766,5.0,-0.3066908531697499,-1.1728737897747523
114,5.0,-2.692307692307692,5.0,-0.30307949147081686,-1.2414896620544804
115,5.0,-2.3076923076923075,5.0,-0.29955218932863587,-1.3085084027559193
116,5.0,-1.923076923076923,5.0,-0.2961060455995195,-1.37398513360913
117,5.0,-1.5384615384615383,5.0,-0.2927382911241121,-1.437972468641871
118,5.0,-1.1538461538461537,5.0,-0.28944628130619254,-1.500520655182343
119,5.0,-0.7692307692307692,5.0,-0.28622748918664226,-1.5616777054537971
120,5.0,-0.38461538461538414,5.0,-0.28307949897445733,-1.6214895194853103
121,5.0,0.0,5.0,-0.28,-1.6800000000000004
122,5.0,0.384615384615385,5.0,-0.2769867810586827,-1.7372511598850302
123,5.0,0.7692307692307692,5.0,-0.27403772511598623,-1.793283222796263
124,5.0,1.1538461538461542,5.0,-0.2711508043471661,-1.8481347174038447
125,5.0,1.5384615384615392,5.0,-0.268324075487223,-1.9018425657427636
126,5.0,1.9230769230769234,5.0,-0.2655556754687298,-1.9544421660941347
127,5.0,2.3076923076923084,5.0,-0.26284381732693823,-2.0059674707881743
128,5.0,2.6923076923076925,5.0,-0.2601867863532517,-2.056451059288218
129,5.0,3.0769230769230766,5.0,-0.2575829364796658,-2.1059242068863506
130,5.0,3.4615384615384617,5.0,-0.25503068687815594,-2.1544169493150376
